"","logFC","logCPM","LR","PValue","PAdju_BH","PAdju_bonf"
"Mcavernosa05273",1.61324790269223,2.19810514502668,0.589169597430075,0.44274040999852,0.667363084090564,1
"Mcavernosa05275",1.74324526588448,1.59396733094394,1.55889562448128,0.21182699535676,0.464796810728577,1
"Mcavernosa05276",0,1.12422133588168,0,1,1,1
"Mcavernosa05277",1.13715650255519,1.41151506093465,0.533370191140353,0.465193397299819,0.688335989573026,1
"Mcavernosa05278",0,1.12422133588168,0,1,1,1
"Mcavernosa05279",-5.0270427317966,4.48060249299083,5.93441398761196,0.0148480051731591,0.205135906522472,1
"Mcavernosa05280",1.84854392954786,1.28483350375941,2.08054919330968,0.149186491793514,0.422082814682325,1
"Mcavernosa05282",-0.986976190483102,2.30940002748761,0.370812594969307,0.542561667136107,0.753509426981722,1
"Mcavernosa05283",-1.9613547141639,1.22384953518563,1.80038301036372,0.179666197690233,0.435194103533493,1
"Mcavernosa05284",2.51436404735513,1.36747443570367,3.31013072843283,0.068854014483128,0.318243558765569,1
"Mcavernosa05285",2.70306398727417,3.11445814999151,1.21066066270915,0.271201318798296,0.528789549665642,1
"Mcavernosa05286",2.80828607729553,3.95661288706139,1.39117291113869,0.238207122878185,0.494470244147441,1
"Mcavernosa05287",-1.91322629550473,5.51387869347685,2.49914255264935,0.113908300587506,0.385309811619901,1
"Mcavernosa05289",3.9939710373982,5.82388446638513,1.6070515072403,0.204906765055702,0.456030036478735,1
"Mcavernosa05290",3.29867447636112,6.60164778091994,1.89713513425398,0.168399339492932,0.435194103533493,1
"Mcavernosa05291",2.3087906325834,1.3125094721603,3.07544500844105,0.079482838702796,0.334433090161961,1
"Mcavernosa05293",2.79402981185078,4.33966714232093,2.50829668931543,0.113248276680083,0.384341492335286,1
"Mcavernosa05294",-5.86503055960528,2.42226995037438,7.89881319573249,0.00494672430953812,0.166250254929649,1
"Mcavernosa05295",-2.43018130521579,3.83376583035832,3.28962234909914,0.0697190562082872,0.320181830800754,1
"Mcavernosa05296",1.84043731174716,5.66539863098852,1.84295392645695,0.174605123291949,0.435194103533493,1
"Mcavernosa05298",-1.32280709237796,1.17521670272896,1.0789325932828,0.298936464908705,0.551124831511127,1
"Mcavernosa05300",-1.15062478240162,5.74631585051523,0.987972069210857,0.320238524085716,0.573982649289135,1
"Mcavernosa05301",0.72918235446309,8.41260270513572,0.313404568503593,0.575598481864646,0.778723114905782,1
"Mcavernosa05302",-2.35509172112745,2.996020131452,2.1502612488047,0.142545632584459,0.422082814682325,1
"Mcavernosa05304",0.998078584962355,1.32344762176417,0.476421030182484,0.490047930909823,0.709925527637891,1
"Mcavernosa05305",0.682566986438375,1.48453480720198,0.18045865434713,0.670979376214111,0.849072579892334,1
"Mcavernosa05307",1.11609557540974,4.605147388547,0.505060965085987,0.477284778827918,0.698753258748343,1
"Mcavernosa05308",1.70279589089861,1.24517052426166,1.97059003616109,0.160385246884489,0.433684837501741,1
"Mcavernosa05309",-1.83151353814942,6.68141983929552,2.36962525003378,0.123716747368876,0.402906211586185,1
"Mcavernosa05311",-5.04144775934706,3.39547183894503,8.33783478942627,0.00388278446561833,0.155325866626471,1
"Mcavernosa05312",0.319081443635595,4.77258106095337,0.0272581792737299,0.868864869520833,0.984422749393167,1
"Mcavernosa05313",-1.26523006902182,4.15522683132871,0.533588847778962,0.465101929074026,0.688335989573026,1
"Mcavernosa05314",-1.42543213824528,2.55307539885876,0.881394386505832,0.347820052470452,0.604960866731947,1
"Mcavernosa05315",0,1.12422133588168,0,1,1,1
"Mcavernosa05316",-2.86455125088534,2.23701865701843,1.59849537590525,0.206116568286319,0.457557869054275,1
"Mcavernosa05319",2.23646525172447,1.46298366797614,1.73433172771594,0.187858639945992,0.437564463819482,1
"Mcavernosa05321",-0.0475912200070657,1.38613304602924,0.000563162057112265,0.9810671500347,1,1
"Mcavernosa05322",6.42968229854022,3.22464121075417,4.59061210119066,0.0321475316492983,0.258848555599185,1
"Mcavernosa05323",2.86148142721222,4.28338154079499,4.55515855384886,0.0328197249237666,0.260290317486486,1
"Mcavernosa05329",0.961716943084982,5.94333485692311,0.378483969061678,0.538415709197038,0.752340949466718,1
"Mcavernosa05330",2.2414721681819,4.11129465435626,1.63120809285965,0.201536033744609,0.451367912842912,1
"Mcavernosa05331",1.18604018317614,5.86326552991594,0.74081927985846,0.389398559911323,0.63892591992796,1
"Mcavernosa05333",3.46534280650259,8.43577649236839,3.42973993713727,0.0640321836564153,0.311713128847058,1
"Mcavernosa05335",-1.14910038294754,1.17734499968357,0.781374493209543,0.376721100306254,0.626466095297557,1
"Mcavernosa05336",0.669707778944372,10.5855272210395,0.736818590127896,0.390681906917013,0.64047205303036,1
"Mcavernosa05337",1.56129107216799,1.21522246622185,1.85611800455509,0.173073507580213,0.435194103533493,1
"Mcavernosa05338",1.04444560218783,3.43745763120723,0.312461244868583,0.576173779780106,0.779111043772762,1
"Mcavernosa05339",0.788637982223216,4.44210705748012,0.20612815472856,0.649819192182237,0.836113172936425,1
"Mcavernosa05340",-2.85174441679703,2.06317269129508,2.64813490397637,0.103671466367482,0.368307739792149,1
"Mcavernosa05341",4.57723210109204,7.46124309426491,4.15133757498244,0.0416016490937985,0.277869900231538,1
"Mcavernosa05343",0,1.12422133588168,0,1,1,1
"Mcavernosa05344",2.32212688175977,4.38524610602508,2.24520261780708,0.134029351403692,0.421695869816282,1
"Mcavernosa05345",-1.05142083461353,3.08277012751616,0.65152123652579,0.419569322354907,0.65924156620733,1
"Mcavernosa05350",1.55147093512655,5.75247580334791,1.00839993358377,0.315286470761196,0.568385110649199,1
"Mcavernosa05353",-2.1612744989059,3.24528232734741,1.98552544644761,0.158809520659499,0.433684837501741,1
"Mcavernosa05354",-1.44480253159829,3.31341575148921,1.00056044446107,0.31717493470123,0.570685990590231,1
"Mcavernosa05356",-6.07848014824035,2.54783043838281,7.71669242913313,0.00547125436894927,0.168978105764287,1
"Mcavernosa05357",-1.36886178857931,3.55542543879639,0.659039612666163,0.416899200972161,0.65924156620733,1
"Mcavernosa05358",-0.224389047376397,6.68658409545888,0.0304983966972809,0.861364164989386,0.978354191424008,1
"Mcavernosa05359",-2.1025919101791,2.97369766142301,1.86101770979678,0.172507387907829,0.435194103533493,1
"Mcavernosa05361",1.45540569977692,1.32353457047691,0.90975742533394,0.340178789102842,0.596509126262933,1
"Mcavernosa05362",-5.0654625040446,1.99680711769036,4.65245446855095,0.0310091781506389,0.256951409576579,1
"Mcavernosa05366",3.25842356430024,6.90835288811649,1.77334163893539,0.182969065014706,0.435194103533493,1
"Mcavernosa05368",-0.570555768425257,3.67773398238375,0.20784571945978,0.648461172248141,0.834842657180705,1
"Mcavernosa05374",-4.40650712587027,1.73633167864443,4.93225829239727,0.0263598479889609,0.246402100225561,1
"Mcavernosa05375",-1.00307965200113,5.00752834983359,0.546830879174504,0.459615494197579,0.68286276514582,1
"Mcavernosa05376",0.740199897481582,1.53611028594104,0.113946744731415,0.73569479976044,0.894926218104503,1
"Mcavernosa05377",-1.14424659404244,7.67714990341522,0.669641754820098,0.413176535478525,0.65924156620733,1
"Mcavernosa05380",1.55557552342243,4.13888808006043,0.93771915059874,0.332865108855032,0.58772181028241,1
"Mcavernosa05381",-1.28456416212531,1.1939928202945,0.848974722140765,0.356842545769087,0.609431928823637,1
"Mcavernosa05382",-0.965385308909272,2.84034272953765,0.322538438749788,0.570086114921438,0.774778342099648,1
"Mcavernosa05383",1.45256937240755,1.19694675622199,1.76382056922632,0.184148684887575,0.435194103533493,1
"Mcavernosa05384",-1.67973010863013,1.19971814711998,1.46443949487056,0.226225069552937,0.481031132621387,1
"Mcavernosa05385",0.240121391724566,1.26288999209342,0.0202038973885763,0.886969096215255,0.99520129305823,1
"Mcavernosa05386",-1.88767435344348,3.37981016836048,1.01089063672044,0.314689564545957,0.568168882030517,1
"Mcavernosa05388",5.47327648360895,5.1128041802712,4.4416354079892,0.035072635562003,0.264419395066782,1
"Mcavernosa05389",-4.4756490421036,1.76481990643839,3.85157531993002,0.0496992907999469,0.290923339703102,1
"Mcavernosa05390",1.56129107216799,1.21522246622185,1.85611800455509,0.173073507580213,0.435194103533493,1
"Mcavernosa05394",0.565523135448116,6.87876759922393,0.154966518313117,0.693833650024543,0.866211419145633,1
"Mcavernosa05395",1.15218462575996,1.63477291539925,1.08377446934173,0.297854713371066,0.551124831511127,1
"Mcavernosa05396",-0.399331760945519,1.62557552101428,0.0738112516980491,0.785866341034222,0.929121420625043,1
"Mcavernosa05397",0.130436260790621,1.4770060069257,0.00272896413552992,0.9583378687771,1,1
"Mcavernosa05398",-1.9267310496783,4.00422307959756,1.69793938878507,0.192557680739864,0.44031372405078,1
"Mcavernosa05399",-0.847325373849965,4.20137871670993,0.36557039004847,0.54542874157593,0.755097698288464,1
"Mcavernosa05400",3.84788477955219,3.43391330325273,2.60924715446797,0.106242188385419,0.372655816024889,1
"Mcavernosa05401",1.45842710163095,3.09925667396945,0.970402384165387,0.324579845958394,0.578610558378928,1
"Mcavernosa05402",-0.000645899302720723,4.89016431905687,1.07650407699111e-07,0.999738213110364,1,1
"Mcavernosa05403",2.55867860768695,7.62815339052167,2.14499761374584,0.143035258820891,0.422082814682325,1
"Mcavernosa05404",-2.51566479899477,5.81047635430197,3.20871717404048,0.0732468904526513,0.326105977168226,1
"Mcavernosa05405",-4.5620899400079,1.79700232825932,4.02085280598931,0.0449409835221083,0.282085479272162,1
"Mcavernosa05406",-0.570207608166078,1.69723909158324,0.0675699542363484,0.794908348697738,0.935038261776185,1
"Mcavernosa05407",0.93221747836005,6.22867428645462,0.358787551550419,0.549180370544089,0.758243754359714,1
"Mcavernosa05408",0.517401580330013,8.16493608385688,0.204093269321306,0.651436967346855,0.837477514637625,1
"Mcavernosa05409",2.90027373266644,6.303545259225,2.39270440618157,0.121902578969988,0.400302291382612,1
"Mcavernosa05411",-1.17086117337992,2.29716952053679,0.516706077962272,0.472250167591186,0.694464583601276,1
"Mcavernosa05412",-3.24772973898845,6.6286540066478,4.7427619479123,0.0294218001917604,0.255460114602522,1
"Mcavernosa05413",0.820464974617495,6.69991322235783,0.261675345746772,0.608971499172257,0.804579151637779,1
"Mcavernosa05414",-1.30748593513482,7.67733892569022,0.934763108903406,0.333628285101018,0.58853621465537,1
"Mcavernosa05415",-1.42873564663729,1.18423213259292,1.16236815514117,0.280974946822816,0.537820461504626,1
"Mcavernosa05416",-0.174925937378035,4.30528321644463,0.0153117391959352,0.90152065458289,1,1
"Mcavernosa05417",-0.824267025085421,1.14992861644517,0.613403280893977,0.433509284745983,0.65924156620733,1
"Mcavernosa05419",-0.177036923103078,1.41272479372373,0.00814755766229336,0.928077568178104,1,1
"Mcavernosa05420",1.16045146097258,7.09243605763089,0.729463611706878,0.393057108073167,0.642519669993508,1
"Mcavernosa05421",-1.9613547141639,1.22384953518563,1.80038301036372,0.179666197690233,0.435194103533493,1
"Mcavernosa05422",2.81975566239839,1.41983273841345,1.67644926683281,0.195396930298925,0.443075624729863,1
"Mcavernosa05423",-3.6962844070837,4.22619828332418,6.93184446297039,0.00846743205176768,0.185318624739983,1
"Mcavernosa05424",1.84854392954786,1.28483350375941,2.08054919330968,0.149186491793514,0.422082814682325,1
"Mcavernosa05425",10.5060398294031,6.94880108118214,9.41212254872156,0.0021555555913935,0.138644712429473,1
"Mcavernosa05426",-0.446310002529929,1.70347867319417,0.07470754495339,0.784602008433579,0.92803598106977,1
"Mcavernosa05427",1.84854392954786,1.28483350375941,2.08054919330968,0.149186491793514,0.422082814682325,1
"Mcavernosa05431",0,1.12422133588168,0,1,1,1
"Mcavernosa05433",0.155682407983728,1.52667035603496,0.00599158220697493,0.938301115709397,1,1
"Mcavernosa05434",-0.772419678452395,2.8538155960792,0.264450331400683,0.607079070596151,0.803011275169436,1
"Mcavernosa05437",0.85422980873353,3.7086254818649,0.126095164768984,0.722515568216353,0.884761782621076,1
"Mcavernosa05439",0,1.12422133588168,0,1,1,1
"Mcavernosa05440",-5.77815152724675,2.36516206418492,5.83881083863395,0.0156764181119137,0.208519700468768,1
"Mcavernosa05441",-3.96297669696805,2.24423499647593,2.43000937916654,0.11903218625705,0.394885775536025,1
"Mcavernosa05442",2.74939230270205,1.36563332786771,4.00223606420283,0.0454399424216979,0.282085479272162,1
"Mcavernosa05443",-0.346867888998212,8.65406919931207,0.077911347635057,0.780148097995797,0.925217672412936,1
"Mcavernosa05444",1.96720174855798,4.79854297210942,1.62726487298556,0.202081772788449,0.45220594574514,1
"Mcavernosa05446",2.81995481626652,1.41983273841345,1.67954171328106,0.194985359163593,0.442980383072741,1
"Mcavernosa05447",2.1496444402038,1.89890589936432,2.87141960507017,0.0901653059022429,0.348934924693538,1
"Mcavernosa05448",-0.796730636896708,2.55927473233107,0.263534852301024,0.607701998180276,0.803548732423624,1
"Mcavernosa05450",3.02637669704321,1.45336347355456,4.33880662385157,0.0372530259774497,0.267900205814112,1
"Mcavernosa05451",-1.43099052042179,4.75016939021168,1.65243545691012,0.198627776288561,0.447465515778453,1
"Mcavernosa05453",-0.536330975994919,2.83031018864391,0.126304537701683,0.722294819965106,0.884592502267067,1
"Mcavernosa05454",2.20725326569124,1.75753069659565,1.83051449530968,0.176066787953971,0.435194103533493,1
"Mcavernosa05455",-1.16201496410565,4.4919731678082,0.63829162275661,0.424330103144506,0.65924156620733,1
"Mcavernosa05458",-0.130406571985309,2.88506810410316,0.0102142450299354,0.919498426541126,1,1
"Mcavernosa05459",-3.58805857770764,3.86482318721951,9.7836776421375,0.00176067805269216,0.1310701346064,1
"Mcavernosa05460",-1.76557006469453,2.50087424494045,1.51958290189105,0.217682623534704,0.472328558371901,1
"Mcavernosa05461",-0.13083014356712,2.7308128321165,0.00963329605389163,0.921813696386326,1,1
"Mcavernosa05463",0.929609116710114,1.5532253286051,0.327976261719011,0.566853175369134,0.773824777886609,1
"Mcavernosa05466",1.37331918746785,1.83715475995416,0.968044860901667,0.325168269418386,0.578953172243985,1
"Mcavernosa05467",-1.92655939818099,1.69889325173938,0.825192684681263,0.363666308099653,0.616843738726639,1
"Mcavernosa05468",2.13568781060511,1.88610246194278,1.98193622171324,0.159186578373249,0.433684837501741,1
"Mcavernosa05469",-2.83257618673487,4.46574718209255,3.47465536189949,0.0623157016026519,0.309360073964872,1
"Mcavernosa05470",2.21740248423123,1.68387888157505,2.59511139877744,0.107193902342437,0.373628566085111,1
"Mcavernosa05471",3.04082183716995,1.4719605485311,1.84372107384739,0.174515440152176,0.435194103533493,1
"Mcavernosa05472",-0.729598865759502,1.42507711813102,0.152775803638868,0.695896689911597,0.867874957070251,1
"Mcavernosa05473",2.02714458210565,1.25029252247773,2.74928087739204,0.0972981804707198,0.357176439933774,1
"Mcavernosa05474",-0.0933038353602067,1.38715135196278,0.00227256907153084,0.961978071720631,1,1
"Mcavernosa05475",-4.24868144310074,2.69967031183531,3.67723402783091,0.0551602854662826,0.301162622112967,1
"Mcavernosa05476",-0.64213206058223,2.65048867540795,0.149388389105685,0.699120521992294,0.869970871661335,1
"Mcavernosa05478",-0.646479352193691,1.90102125316713,0.164766174717328,0.684805791617872,0.859796567740391,1
"Mcavernosa05479",2.06841231913323,6.20663148477156,1.2826537451686,0.257406198797915,0.51493024414316,1
"Mcavernosa05482",-0.675583516145914,2.10757850681324,0.16936816031966,0.680673955064179,0.856715833792329,1
"Mcavernosa05483",3.42671852815172,5.61748584785871,3.61548885505183,0.057243895741931,0.301749930190448,1
"Mcavernosa05484",-3.23617105934267,2.15689583762129,2.09634238622813,0.147651976762306,0.422082814682325,1
"Mcavernosa05487",5.20917604863962,7.65876299947458,4.79188552029702,0.0285941088204192,0.253841005115175,1
"Mcavernosa05488",-1.41921160523328,2.37212149283884,1.02409220442557,0.311550289531893,0.564808676946184,1
"Mcavernosa05490",0.0242594264567768,3.60936777637355,0.000223175409066911,0.988080800813852,1,1
"Mcavernosa05491",1.48582233653374,6.31915539995049,0.982077427620625,0.321686460381184,0.575663585669616,1
"Mcavernosa05492",4.31840981507614,5.82558099361602,5.43269210796134,0.019763189886196,0.225442146727749,1
"Mcavernosa05493",-4.98391545871687,1.97379508766853,3.29257130124911,0.0695939568907149,0.320181830800754,1
"Mcavernosa05494",-1.84369669543926,4.18512717213649,2.48508906274732,0.114929842317144,0.386977383315275,1
"Mcavernosa05495",-0.895549700075838,2.42105827291252,0.234376612764683,0.628297455140146,0.818515950733035,1
"Mcavernosa05497",-3.22185812629194,4.5284195663783,4.20675870868508,0.0402632028218318,0.274070982509752,1
"Mcavernosa05499",-1.87754128857555,4.76736345937385,1.43139699441312,0.231536583528283,0.487347347012217,1
"Mcavernosa05501",0.418950551861529,1.47223214219694,0.0386335533788298,0.844176414757383,0.96738980734476,1
"Mcavernosa05502",0,1.12422133588168,0,1,1,1
"Mcavernosa05503",-2.25922189212276,2.33772739667968,1.29999627533565,0.254213903957795,0.511436198630449,1
"Mcavernosa05504",11.713816041761,8.14572158811735,9.08632864185227,0.0025752732313323,0.1449317811712,1
"Mcavernosa05505",2.45439418798917,5.56606410682915,1.27161670463994,0.259463606203365,0.51632655630743,1
"Mcavernosa05506",0,1.12422133588168,0,1,1,1
"Mcavernosa05507",5.82530396563733,2.76987696444762,3.98499362222673,0.0459072744831792,0.282866089040727,1
"Mcavernosa05508",2.91767884486118,6.89021942017887,2.17694845783518,0.140091987797173,0.422082814682325,1
"Mcavernosa05510",1.56129107216799,1.21522246622185,1.85611800455509,0.173073507580213,0.435194103533493,1
"Mcavernosa05511",0.321326900540414,2.77748223055187,0.0359318817445686,0.849656232516684,0.970678547922225,1
"Mcavernosa05512",7.36283036845087,3.98863263237859,7.04369480831595,0.00795447680190201,0.182323621159679,1
"Mcavernosa05513",-3.02988947461199,5.22371699269911,6.07136321404009,0.0137390883193611,0.200131475369388,1
"Mcavernosa05514",0,1.12422133588168,0,1,1,1
"Mcavernosa05515",-0.167357401157009,3.77144282529572,0.0200331278119563,0.887444601058093,0.995479316551798,1
"Mcavernosa05516",0,1.12422133588168,0,1,1,1
"Mcavernosa05517",0.469896199375519,2.11356864550904,0.038106269776697,0.845229902875024,0.968136258571528,1
"Mcavernosa05519",4.61295960446149,5.26818108609224,2.8596648056188,0.0908264233077916,0.348934924693538,1
"Mcavernosa05520",-3.46411797653814,1.94557885776535,1.90781162767342,0.16720654933324,0.435194103533493,1
"Mcavernosa05521",-2.90481144864382,3.34330722737222,3.15447324707308,0.0757191253261222,0.328866099072054,1
"Mcavernosa05522",-0.880777465385182,5.77736993584289,0.357961749493398,0.549640412467685,0.7583909321525,1
"Mcavernosa05523",0,1.12422133588168,0,1,1,1
"Mcavernosa05524",0.841113518251557,5.72573006520406,0.358320259189444,0.549440603657111,0.758362787049783,1
"Mcavernosa05525",-0.825336402953211,1.1499954575363,0.613967321447774,0.433297941933232,0.65924156620733,1
"Mcavernosa05526",1.54062241525578,1.2114578656531,1.83883978736584,0.17508699215255,0.435194103533493,1
"Mcavernosa05528",4.52245882020376,6.04974781694131,4.53101156463904,0.0332859368898639,0.261498122863801,1
"Mcavernosa05529",2.96763184695149,1.88885083025783,1.74373296083578,0.186666530199303,0.437193199402891,1
"Mcavernosa05532",0.72350465337223,2.1506289949698,0.241021596900199,0.623469235435744,0.815186937820684,1
"Mcavernosa05533",-2.38701276932431,5.37189983024409,3.62136742814296,0.0570419705041231,0.301749930190448,1
"Mcavernosa05534",-3.35967720632551,7.84531874565629,6.0401945255351,0.013983743334614,0.200561488013909,1
"Mcavernosa05535",-2.42059429523085,4.25214452779901,2.68134951807149,0.101529655576687,0.365145735470533,1
"Mcavernosa05536",0.216292157774482,4.84069650809904,0.0315827144165901,0.858946598551531,0.976332324328983,1
"Mcavernosa05539",-0.538817753175146,6.97634425851258,0.144977123984999,0.703382369504153,0.87315027886922,1
"Mcavernosa05540",0.350662602558462,5.00837659736943,0.0618547677303063,0.803588062228067,0.941302115831423,1
"Mcavernosa05541",1.0283126769308,1.30796336748534,0.371001467459728,0.54245888803724,0.753509426981722,1
"Mcavernosa05543",6.90592180057836,7.45902966372019,7.470930563216,0.00627031330465491,0.17424136597975,1
"Mcavernosa05545",0.413609271049721,2.04129685246988,0.051551559650262,0.820385107497753,0.952186720524349,1
"Mcavernosa05546",-1.41159486078379,6.44900463170955,1.11648112052574,0.29067742335871,0.546865954853912,1
"Mcavernosa05548",2.42172433336138,7.37322005704055,2.03848334918279,0.153362489251851,0.427564490253308,1
"Mcavernosa05549",-2.35697647768904,2.82352381113252,3.28691035592048,0.0698343158489223,0.320228272119887,1
"Mcavernosa05550",0,1.12422133588168,0,1,1,1
"Mcavernosa05551",3.54218091320692,3.41134986221479,1.96710716144887,0.160755255528019,0.434174856912934,1
"Mcavernosa05554",0,1.12422133588168,0,1,1,1
"Mcavernosa05555",-1.10786250147438,3.81331789686377,0.637011918144998,0.424794900639268,0.65924156620733,1
"Mcavernosa05559",1.84678202811469,1.28429390667115,2.07927328527982,0.149311247398937,0.422082814682325,1
"Mcavernosa05561",-3.90667076762872,5.87658669551387,6.62478413785611,0.0100569330659787,0.191063914702638,1
"Mcavernosa05562",0.768129373613597,3.78767650134823,0.135175655113176,0.713124965208281,0.879353925346071,1
"Mcavernosa05563",3.60407026209707,6.84426510936262,3.59949366638958,0.0577971720591442,0.301749930190448,1
"Mcavernosa05564",-2.34967599468133,1.27075644596494,1.82759996935391,0.176411288352793,0.435194103533493,1
"Mcavernosa05565",-1.62752640555909,2.6532576846535,0.616694146060775,0.432278421331778,0.65924156620733,1
"Mcavernosa05566",-0.759250205517911,1.86271826509876,0.195594882105152,0.658300275461179,0.841430189101589,1
"Mcavernosa05568",0.961629432596168,1.92292083969818,0.330810124454899,0.565182446394039,0.772429218916501,1
"Mcavernosa05569",-1.20936654066233,4.71734548914519,0.54216967096712,0.461534932858518,0.684623454192484,1
"Mcavernosa05570",-4.43545267389805,4.50507485528505,10.669119253151,0.00108938976437221,0.109389511248058,1
"Mcavernosa05571",-1.14671007653223,1.36144164320791,0.436460736432558,0.508835672543252,0.726365008273982,1
"Mcavernosa05572",-4.6691655582423,3.2733301304016,4.96944019577004,0.0257989961796343,0.245000852422636,1
"Mcavernosa05573",-1.28456416212531,1.1939928202945,0.848974722140765,0.356842545769087,0.609431928823637,1
"Mcavernosa05574",5.09283330905895,2.31043256911191,3.37260854454885,0.066288718849997,0.316350480654715,1
"Mcavernosa05575",1.84678202811469,1.28429390667115,2.07927328527982,0.149311247398937,0.422082814682325,1
"Mcavernosa05576",6.31621844370811,3.13766275115207,4.40298637283798,0.0358760549889658,0.266233118124493,1
"Mcavernosa05577",-2.43528151489365,3.78276957056439,2.73004190740395,0.0984767008362504,0.359716766495891,1
"Mcavernosa05578",-1.23297670429023,2.31211931852254,0.556351251627444,0.455734125890316,0.679497331711297,1
"Mcavernosa05580",-2.35217640338267,4.22131168374846,1.2172358184079,0.269903806667155,0.527668835166877,1
"Mcavernosa05581",4.64892852284378,2.03696984804035,5.40328472120043,0.0200988903827635,0.226849050254924,1
"Mcavernosa05582",2.41930689969489,1.5639628538605,3.07699801850953,0.0794069665264158,0.334433090161961,1
"Mcavernosa05583",-1.68256963147969,2.59501319689986,1.30500602660667,0.253300835943085,0.510170629747477,1
"Mcavernosa05585",-0.514411027302834,3.58703174693698,0.134577724823025,0.713732126899502,0.879733517186659,1
"Mcavernosa05586",1.91052933280646,2.85297705438461,1.111128938882,0.291836673904872,0.547193313422321,1
"Mcavernosa05587",3.60730142509767,6.8481127096674,2.09830610007801,0.147462425206354,0.422082814682325,1
"Mcavernosa05588",-0.0736842207876852,2.44370684471128,0.00116553409486286,0.9727655759688,1,1
"Mcavernosa05589",2.51082680081691,1.36629046569551,3.30663232734895,0.0690007604095295,0.318243558765569,1
"Mcavernosa05590",2.27709060607219,1.30102083192087,3.05134395489467,0.0806703620432759,0.334661746451071,1
"Mcavernosa05591",-1.42202860556334,5.35418349676423,1.53771724870128,0.214957908175713,0.468979188756985,1
"Mcavernosa05599",1.57050852889478,3.65501281449534,0.339438058556546,0.560153764873739,0.767807775134099,1
"Mcavernosa05600",-3.73501406369639,5.44454361714926,8.34999603460479,0.00385688171934461,0.155325866626471,1
"Mcavernosa05601",0.850494956224895,3.64561004469015,0.307336576960333,0.579319185495155,0.781586986433468,1
"Mcavernosa05602",0,1.12422133588168,0,1,1,1
"Mcavernosa05604",-0.824267025085421,1.14992861644517,0.613403280893977,0.433509284745983,0.65924156620733,1
"Mcavernosa05605",2.23521870583867,4.04873907751412,0.67061558639169,0.412837067925104,0.65924156620733,1
"Mcavernosa05606",-6.10750180163191,2.57229874697121,6.58273480782936,0.0102972566240716,0.191063914702638,1
"Mcavernosa05608",1.13802176505796,4.40675608420496,0.436611418100767,0.508762530378101,0.726354524378696,1
"Mcavernosa05610",0.526090008983671,7.30744958690907,0.0879286131344195,0.766827198157589,0.915852992975827,1
"Mcavernosa05611",1.8957236221059,4.6965026476574,0.856089102532673,0.354835447739822,0.609431928823637,1
"Mcavernosa05612",2.02714458210565,1.25029252247773,2.74928087739204,0.0972981804707198,0.357176439933774,1
"Mcavernosa05613",6.17821034077985,3.02326231200635,6.7972172843295,0.00913000627748805,0.189578011590378,1
"Mcavernosa05615",-3.27652835281618,1.42146152478737,3.3339339593452,0.0678643711744946,0.318243558765569,1
"Mcavernosa05617",-1.28850118922037,5.64835584736726,0.932200375825161,0.334291810783117,0.589658194045047,1
"Mcavernosa05618",1.27838062348428,1.39682329459684,0.659207704776267,0.416839792680774,0.65924156620733,1
"Mcavernosa05619",0.257035774372028,8.58488980646382,0.0301032350495323,0.862256196732979,0.979108053293891,1
"Mcavernosa05620",-3.33061081424491,1.89197044474474,1.77260232156654,0.183060348890801,0.435194103533493,1
"Mcavernosa05621",0.455097548029732,4.84277846945807,0.156927175909596,0.692001493890346,0.86453531712528,1
"Mcavernosa05622",-4.34136238759252,4.70573760814638,10.5378087194758,0.0011695700490449,0.110495457891347,1
"Mcavernosa05623",0.961013932964277,5.5672472896604,0.4284054202669,0.512772423248051,0.729925399939236,1
"Mcavernosa05624",-2.12847634485566,4.41282988253719,3.02911671077875,0.0817825270937904,0.336967898913346,1
"Mcavernosa05625",2.06682397441964,9.65800503749889,2.70654331857281,0.0999373279382818,0.362295830562114,1
"Mcavernosa05626",4.66204655374882,7.94108621050274,4.49500072246159,0.0339940993152302,0.262752019887449,1
"Mcavernosa05628",1.54639323651284,1.33550708882157,1.08310119667249,0.298004831632967,0.551124831511127,1
"Mcavernosa05629",-2.80983496455948,1.94563816056156,2.45295116702288,0.117304139297215,0.391372090099817,1
"Mcavernosa05630",1.84678202811469,1.28429390667115,2.07927328527982,0.149311247398937,0.422082814682325,1
"Mcavernosa05631",0.330539443775308,8.284779358871,0.0554569081724789,0.813826185243329,0.947857743834192,1
"Mcavernosa05632",4.56388966329691,3.86548312661045,4.83370935882022,0.0279085231927346,0.252282695741406,1
"Mcavernosa05634",-3.08864522970148,5.91504037908861,5.58954152101463,0.0180680247316324,0.218637205402416,1
"Mcavernosa05637",0,1.12422133588168,0,1,1,1
"Mcavernosa05638",0.485663345749125,6.80382415652841,0.109921497362583,0.740233527629573,0.898657417021476,1
"Mcavernosa05639",1.29703352333411,1.48745754214865,0.487315339690319,0.485127320231901,0.706095797747315,1
"Mcavernosa05640",-1.23803097909151,2.33527497741545,0.588560113321897,0.442976454711594,0.667531178714316,1
"Mcavernosa05643",-1.45443464636753,3.27981548355756,1.37924356333554,0.240230038027874,0.497005178340464,1
"Mcavernosa05645",-1.37399336942311,5.03453124531415,1.14980723314588,0.283589506101598,0.540749327686123,1
"Mcavernosa05647",2.06955256508636,1.25819899618633,2.80033652982709,0.094244523813848,0.354239430811678,1
