"","logFC","logCPM","LR","PValue","PAdju_BH","PAdju_bonf"
"Mcavernosa14666",0.952592934127536,2.15290222207649,0.0581295513269415,0.809477064171538,0.959629372669829,1
"Mcavernosa14667",2.23982415164318,0.562368183731589,0.287020404654686,0.592136282492419,0.851751293937918,1
"Mcavernosa14669",5.26699731471527,1.84330330486324,0.931281845250134,0.334530059772881,0.851751293937918,1
"Mcavernosa14672",5.74579010086535,2.17912275956533,0.790910113068827,0.373825069119096,0.851751293937918,1
"Mcavernosa14673",0,0.346692925437365,0,1,1,1
"Mcavernosa14674",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14681",8.67821064433613,4.6866420385995,3.92995334936862,0.0474332601154142,0.407967895465187,1
"Mcavernosa14682",-4.58071002925577,5.5844077314208,5.06551997051573,0.0244063825524627,0.289659387028655,1
"Mcavernosa14684",-1.75990312990747,1.01608596244398,0.371628884802725,0.542117722449148,0.851751293937918,1
"Mcavernosa14688",6.84450889217298,3.02949812644501,1.46670528268307,0.225866246157233,0.802622480958466,1
"Mcavernosa14689",2.23982415164318,0.562368183731589,0.287020404654686,0.592136282492419,0.851751293937918,1
"Mcavernosa14690",0,0.346692925437365,0,1,1,1
"Mcavernosa14691",1.57881317369957,8.1964071132527,1.52119014858988,0.217439477100248,0.792042148007262,1
"Mcavernosa14693",3.33809638829082,0.88666289466613,0.315909706861044,0.574076192797062,0.851751293937918,1
"Mcavernosa14694",-1.46175441642767,1.0907949563449,0.150101587881959,0.698438296196565,0.862518801304311,1
"Mcavernosa14695",3.37483230891474,0.907092288913867,0.248191279470024,0.61835154238806,0.851751293937918,1
"Mcavernosa14698",2.42667269813822,0.631038856631306,0.319045619860161,0.57218175768782,0.851751293937918,1
"Mcavernosa14699",0,0.346692925437365,0,1,1,1
"Mcavernosa14701",0,0.346692925437365,0,1,1,1
"Mcavernosa14702",-1.47042784573677,3.83451232126913,0.379613755710667,0.537810020251436,0.851751293937918,1
"Mcavernosa14703",2.61867866137212,0.691889187576437,0.355946958417207,0.550765853236134,0.851751293937918,1
"Mcavernosa14704",7.81440041982776,3.88337323120226,2.17926374745882,0.139881364597291,0.657929476452039,1
